,Unnamed: 0,supplier,brand_owner,distributor,manufacturer_country,brand_name_fa,preprocessed_index
62407,62407,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,بتامتازون   تزریقی پرنترال 4 mg/1ml  ml,62407
62408,62408,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,بتامتازون   تزریقی پرنترال 4 mg/1ml  ml,62408
62409,62409,کیش مدیفارم,کیش مدیفارم,مکتاف,ایران,اریترومایسین مدیفارم   ژل موضعی 4 % 30 g,62409
62410,62410,اوکسین داروی وشت,اوکسین داروی وشت,مکتاف,ایران,ب -پانوکس   محلول تزریقی پرنترال 250 mg/1ml 2 ml,62410
62411,62411,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,کارودیلول   قرص خوراکی 6.25 mg,62411
62412,62412,صنعتی کیمیدارو,,مکتاف,ایران,ریواکسون® 1/5   کپسول خوراکی 1.5 mg,62412
62413,62413,صنعتی کیمیدارو,,مکتاف,ایران,ریواکسون® 1/5   کپسول خوراکی 1.5 mg,62413
62414,62414,کیش مدیفارم,کیش مدیفارم,مکتاف,ایران,داپودکس   قرص خوراکی 30 mg,62414
62415,62415,تولید مواد داروئی درسا دارو,aldo-union,مکتاف,اسپانیا,آلدوکومار   قرص خوراکی 5 mg,62415
62416,62416,تولید مواد داروئی درسا دارو,aldo-union,مکتاف,اسپانیا,آلدوکومار   قرص خوراکی 5 mg,62416
62417,62417,تولید مواد داروئی درسا دارو,تولید مواد داروئی درسا دارو,مکتاف,ایران,روزانا   قرص خوراکی 10 mg,62417
62418,62418,تولید مواد داروئی درسا دارو,,مکتاف,ایران,اس امپرازول 20   کپسول انتریک کوتد خوراکی 20 mg,62418
62419,62419,تولید مواد داروئی درسا دارو,,مکتاف,ایران,اس امپرازول 20   کپسول انتریک کوتد خوراکی 20 mg,62419
62420,62420,دارو سازی اسوه,,مکتاف,ایران,اسوه-ویتامین آ   تزریقی پرنترال 50000 [iu]/1ml,62420
62421,62421,دارو سازی اسوه,,مکتاف,ایران,اسوه-ویتامین آ   تزریقی پرنترال 50000 [iu]/1ml,62421
62422,62422,داروئی و بهداشتی لقمان (سهام عام ),داروئی و بهداشتی لقمان (سهام عام ),مکتاف,ایران,فنی توئین/فنوباربیتال   قرص خوراکی 100 mg/50 mg,62422
62423,62423,داروسازی تولید دارو,داروسازی تولید دارو,مکتاف,ایران,استامینوفن   محلول، قطره خوراکی 100 mg/1ml 15 ml,62423
62424,62424,داروسازی تولید دارو,داروسازی تولید دارو,مکتاف,ایران,استامینوفن   محلول، قطره خوراکی 100 mg/1ml 15 ml,62424
62425,62425,داروسازی تولید دارو,داروسازی تولید دارو,مکتاف,ایران,استامینوفن   محلول، قطره خوراکی 100 mg/1ml 15 ml,62425
62426,62426,داروئی و بهداشتی لقمان (سهام عام ),داروئی و بهداشتی لقمان (سهام عام ),مکتاف,ایران,سفالکسین   پودر برای تهیه سوسپانسیون   خوراکی 250 mg/5 ml 100 ml,62426
62427,62427,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,لیپوکم   قرص خوراکی 10 mg,62427
62428,62428,اوکسین داروی وشت,اوکسین داروی وشت,مکتاف,ایران,بیوتیکسین   قرص خوراکی 5 mg,62428
62429,62429,کیش مدیفارم,کیش مدیفارم,مکتاف,ایران,کوئمایند   قرص خوراکی 100 mg,62429
62430,62430,رامو فارمین,,مکتاف,ایران,آنتی میگرامین® 50م گ قرص   قرص خوراکی 50 mg,62430
62431,62431,رامو فارمین,,مکتاف,ایران,آنتی میگرامین® 50م گ قرص   قرص خوراکی 50 mg,62431
62432,62432,رامو فارمین,,مکتاف,ایران,آنتی میگرامین® 50م گ قرص   قرص خوراکی 50 mg,62432
62433,62433,رامو فارمین,,مکتاف,ایران,آنتی میگرامین® 50م گ قرص   قرص خوراکی 50 mg,62433
62434,62434,داروئی و بهداشتی لقمان (سهام عام ),داروئی و بهداشتی لقمان (سهام عام ),مکتاف,ایران,کو-آموکسی کلاو   پودر برای تهیه سوسپانسیون   خوراکی 125 mg/31.25 mg/5ml 100 ml,62434
62435,62435,داروئی و بهداشتی لقمان (سهام عام ),داروئی و بهداشتی لقمان (سهام عام ),مکتاف,ایران,کو-آموکسی کلاو   پودر برای تهیه سوسپانسیون   خوراکی 125 mg/31.25 mg/5ml 100 ml,62435
62436,62436,داروسازی ثنامد,داروسازی ثنامد,مکتاف,ایران,ساناگرل   قرص خوراکی 75 mg,62436
62437,62437,تولید مواد داروئی درسا دارو,تولید مواد داروئی درسا دارو,مکتاف,ایران,لنسیدر   کپسول انتریک کوتد خوراکی 15 mg,62437
62438,62438,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,آلپزیل   قرص خوراکی 5 mg,62438
62439,62439,ایران دارو,ایران دارو,مکتاف,ایران,سوربیتول   پودر خوراکی 5 g  g,62439
62440,62440,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,تیاگریکس   قرص خوراکی 20 mg,62440
62441,62441,فارماشیمی,فارماشیمی,مکتاف,ایران,ایبوپروفن   ژل موضعی 5 % 50 g,62441
62442,62442,داروئی و بهداشتی لقمان (سهام عام ),داروئی و بهداشتی لقمان (سهام عام ),مکتاف,ایران,لوزارتان   قرص خوراکی 25 mg,62442
62443,62443,تولید مواد داروئی درسا دارو,,مکتاف,ایران,سلکوکسیب 200   کپسول خوراکی 200 mg,62443
62444,62444,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,دیازپام   قرص خوراکی 5 mg,62444
62445,62445,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,دیازپام   قرص خوراکی 5 mg,62445
62446,62446,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,دیازپام   قرص خوراکی 5 mg,62446
62447,62447,داروسازی تولید دارو,داروسازی تولید دارو,مکتاف,ایران,کتوتیفن   شربت خوراکی 1 mg/5ml 120 ml,62447
62448,62448,داروسازی اوه سینا,داروسازی اوه سینا,مکتاف,ایران,آوی گریپ   قرص خوراکی 650 mg/10 mg/4 mg,62448
62449,62449,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,پیروکسیکم®   تزریقی پرنترال 20 mg/1ml  ml,62449
62450,62450,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,پیروکسیکم®   تزریقی پرنترال 20 mg/1ml  ml,62450
62451,62451,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,پیروکسیکم®   تزریقی پرنترال 20 mg/1ml  ml,62451
62452,62452,ایران دارو,ایران دارو,مکتاف,ایران,هیدروکلروتیازید   قرص خوراکی 50 mg,62452
62453,62453,فارماشیمی,فارماشیمی,مکتاف,ایران,باریم سولفات   پودر برای تهیه سوسپانسیون   خوراکی 135 g  g,62453
62454,62454,فارماشیمی,فارماشیمی,مکتاف,ایران,لوراتادین   شربت خوراکی 5 mg/5 ml 60 ml,62454
62455,62455,کیش مدیفارم,کیش مدیفارم,مکتاف,ایران,سیمبالتین   کپسول انتریک کوتد خوراکی 60 mg,62455
62456,62456,داروسازی ثنامد,داروسازی ثنامد,مکتاف,ایران,تامولیکس   کپسول پیوسته رهش خوراکی 0.4 mg,62456
62457,62457,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,آریپیپرازول   قرص خوراکی 5 mg,62457
62458,62458,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,آریپیپرازول   قرص خوراکی 5 mg,62458
62459,62459,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,آریپیپرازول   قرص خوراکی 5 mg,62459
62460,62460,فارماشیمی,فارماشیمی,مکتاف,ایران,سرماخوردگی بزرگسالان   قرص خوراکی 500 mg/5 mg/25 mg,62460
62461,62461,داروسازی اوه سینا,داروسازی اوه سینا,مکتاف,ایران,پنتوپرازول   قرص انتریک کوتد خوراکی 20 mg,62461
62462,62462,داروسازی اوه سینا,داروسازی اوه سینا,مکتاف,ایران,پنتوپرازول   قرص انتریک کوتد خوراکی 20 mg,62462
62463,62463,رامو فارمین,رامو فارمین,مکتاف,ایران,سیتالورامین® 20 م گ   قرص خوراکی 20 mg,62463
62464,62464,رامو فارمین,رامو فارمین,مکتاف,ایران,سیتالورامین® 20 م گ   قرص خوراکی 20 mg,62464
62465,62465,داروسازی تولید دارو,داروسازی تولید دارو,مکتاف,ایران,مومتازون   پماد موضعی 0.1 % 15 g,62465
62466,62466,داروسازی امین,,مکتاف,ایران,دکسترومتورفان پی   شربت خوراکی 15 mg/30 mg/5ml,62466
62467,62467,رامو فارمین,رامو فارمین,مکتاف,ایران,استامینوفن   محلول خوراکی 120 mg/5ml 60 ml,62467
62468,62468,رامو فارمین,رامو فارمین,مکتاف,ایران,استامینوفن   محلول خوراکی 120 mg/5ml 60 ml,62468
62469,62469,رامو فارمین,رامو فارمین,مکتاف,ایران,استامینوفن   محلول خوراکی 120 mg/5ml 60 ml,62469
62470,62470,کیش مدیفارم,کیش مدیفارم,مکتاف,ایران,موبیفارم   قرص خوراکی 7.5 mg,62470
62471,62471,کیش مدیفارم,کیش مدیفارم,مکتاف,ایران,موبیفارم   قرص خوراکی 7.5 mg,62471
62472,62472,کیش مدیفارم,کیش مدیفارم,مکتاف,ایران,موبیفارم   قرص خوراکی 7.5 mg,62472
62473,62473,رامو فارمین,رامو فارمین,مکتاف,ایران,کترام   قرص خوراکی 1 mg,62473
62474,62474,رامو فارمین,رامو فارمین,مکتاف,ایران,ال دورام-سی فورت   قرص خوراکی 250 mg/25 mg,62474
62475,62475,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,مزالازین   قرص انتریک کوتد خوراکی 800 mg,62475
62476,62476,صنعتی کیمیدارو,صنعتی کیمیدارو,مکتاف,ایران,مزالازین   قرص انتریک کوتد خوراکی 800 mg,62476
62477,62477,داروسازی امین,داروسازی امین,مکتاف,ایران,دیورزید   قرص خوراکی 50 mg,62477
62478,62478,داروسازی ثنامد,داروسازی ثنامد,مکتاف,ایران,والسارتان-ثنا مد   قرص خوراکی 80 mg,62478
62479,62479,داروسازی امین,داروسازی امین,مکتاف,ایران,سینازین   قرص خوراکی 25 mg,62479
62480,62480,داروسازی امین,داروسازی امین,مکتاف,ایران,اندامین   قرص خوراکی 4 mg,62480
62481,62481,داروسازی امین,داروسازی امین,مکتاف,ایران,اندامین   قرص خوراکی 4 mg,62481
62482,62482,داروسازی امین,داروسازی امین,مکتاف,ایران,اندامین   قرص خوراکی 4 mg,62482
62483,62483,کیش مدیفارم,کیش مدیفارم,مکتاف,ایران,مپرازون   کپسول (پلت های انتریک کوتد) خوراکی 20 mg,62483
62484,62484,کیش مدیفارم,کیش مدیفارم,مکتاف,ایران,مپرازون   کپسول (پلت های انتریک کوتد) خوراکی 20 mg,62484
62485,62485,ایران دارو,ایران دارو,مکتاف,ایران,کاپتوپریل   قرص خوراکی 50 mg,62485
62486,62486,داروسازی تولید دارو,داروسازی تولید دارو,مکتاف,ایران,ایزورباید   قرص خوراکی 10 mg,62486
62487,62487,داروسازی تولید دارو,داروسازی تولید دارو,مکتاف,ایران,ایزورباید   قرص خوراکی 10 mg,62487
62488,62488,داروسازی تولید دارو,داروسازی تولید دارو,مکتاف,ایران,ایزورباید   قرص خوراکی 10 mg,62488
62489,62489,داروسازی تولید دارو,داروسازی تولید دارو,مکتاف,ایران,ایزورباید   قرص خوراکی 10 mg,62489
62490,62490,گیلارانکو,گیلارانکو,مکتاف,ایران,نیکسامل   کرم موضعی 1 % 60 g,62490
