pharma_company,supplier,brand_owner,distributor,manufacturer_country,brand_name_fa,brand_name_en,generic_name_en,substance_name_en,atc_code
Behvazan Pharmaceutical,دارو سازی بهوزان,دارو سازی بهوزان,پخش مهبان دارو,ایران,سیلدنافیل   ژل موضعی 1 % 15 g,SILDENAFIL   GEL TOPICAL 1 % 15 g,SILDENAFIL CITRATE GEL TOPICAL 1 % 15 g,SILDENAFIL CITRATE,G04BE03
Daana Pharma,داروسازی دانا,داروسازی دانا,پخش مهبان دارو,ایران,آتورواستاتین   قرص خوراکی 20 mg,ATORVASTATIN   TABLET ORAL 20 mg,ATORVASTATIN (AS CALCIUM) TABLET ORAL 20 mg,ATORVASTATIN (AS CALCIUM),C10AA05
Aburaihan Pharmaceutical Co,داروسازی ابوریحان,داروسازی ابوریحان,پخش مهبان دارو,ایران,کردابیت   تزریقی پرنترال 50 mg/1 mL 3 mg,CORDABEAT   INJECTION PARENTERAL 50 mg/1 mL 3 mg,AMIODARONE HYDROCHLORIDE INJECTION PARENTERAL 50 mg/1 mL 3 mL,AMIODARONE HYDROCHLORIDE,C01BD01
Aburaihan Pharmaceutical Co,داروسازی ابوریحان,داروسازی ابوریحان,پخش مهبان دارو,ایران,مزالون   شیاف مقعدی 500 mg,MEZALON   SUPPOSITORY RECTAL 500 mg,MESALAZINE SUPPOSITORY RECTAL 500 mg,MESALAZINE,A07EC02
Aburaihan Pharmaceutical Co,داروسازی ابوریحان,داروسازی ابوریحان,پخش مهبان دارو,ایران,بتامتازون   پماد موضعی 0.1 % 15 g,BETAMETHASONE   OINTMENT TOPICAL 0.1 % 15 g,BETAMETHASONE (AS VALERATE) OINTMENT TOPICAL 0.1 % 15 g,BETAMETHASONE (AS VALERATE),D07AC01
Shafa Pharmaceutical & Hygienic Mfg.co.,لابراتوار داروسازی و بهداشتی شفا,لابراتوار داروسازی و بهداشتی شفا,پخش مهبان دارو,ایران,کاپتوپریل-شفا   قرص خوراکی 25 mg,CAPTOPRIL-SHAFA   TABLET ORAL 25 mg,CAPTOPRIL TABLET ORAL 25 mg,CAPTOPRIL,C09AA01
Jalinous Pharmaceutical Co.,داروسازی جالینوس,داروسازی جالینوس,پخش مهبان دارو,ایران,سرترالین   قرص خوراکی 25 mg,SERTRALINE   TABLET ORAL 25 mg,SERTRALINE (AS HYDROCHLORIDE) TABLET ORAL 25 mg,SERTRALINE (AS HYDROCHLORIDE),N06AB06
Pars Darou,پارس دارو,پارس دارو,پخش مهبان دارو,ایران,بیتورول   قرص خوراکی 50 mg,BEATOROL   TABLET ORAL 50 mg,METOPROLOL TARTRATE TABLET ORAL 50 mg,METOPROLOL TARTRATE,C07AB02
Aburaihan Pharmaceutical Co,داروسازی ابوریحان,داروسازی ابوریحان,پخش مهبان دارو,ایران,اندانیل   تزریقی پرنترال 2 mg/1 mL 2 mL,ONDANIL   INJECTION PARENTERAL 2 mg/1 mL 2 mL,ONDANSETRON INJECTION PARENTERAL 2 mg/1 mL 2 mL,ONDANSETRON,A04AA01
Pharmachemie,فارماشیمی,فارماشیمی,پخش مهبان دارو,ایران,امپاگلیفلوزین   قرص خوراکی 25 mg,EMPAGLIFLOZIN   TABLET ORAL 25 mg,EMPAGLIFLOZIN TABLET ORAL 25 mg,EMPAGLIFLOZIN,A10BX12
Emad Darman Pars,عماد درمان پارس,عماد درمان پارس,پخش مهبان دارو,ایران,دی سیکلومین-عماد   الگزیر خوراکی 10 mg/5mL 60 mL,DICYCLOMINE-EMAD   ELIXIR ORAL 10 mg/5mL 60 mL,DICYCLOMINE HYDROCHLORIDE ELIXIR ORAL 10 mg/5mL 60 mL,DICYCLOMINE HYDROCHLORIDE,A03AA07
Donyaye Behdasht Labs.co,لابراتوار های دنیای بهداشت,لابراتوار های دنیای بهداشت,پخش مهبان دارو,ایران,اندانسترون   محلول خوراکی 4 mg/5mL 60 mL,ONDANSETRON   SOLUTION ORAL 4 mg/5mL 60 mL,ONDANSETRON SOLUTION ORAL 4 mg/5mL 60 mL,ONDANSETRON,A04AA01
Pursina Pharmaceutical Co.,پور سینا,پور سینا,پخش مهبان دارو,ایران,آتنولول   قرص خوراکی 50 mg,ATENOLOL   TABLET ORAL 50 mg,ATENOLOL TABLET ORAL 50 mg,ATENOLOL,C07AB03
Farabi Pharmaceutical,دارو سازی فارابی,دارو سازی فارابی,پخش مهبان دارو,ایران,ارلیستات   کپسول خوراکی 120 mg,ORLISTAT   CAPSULE ORAL 120 mg,ORLISTAT CAPSULE ORAL 120 mg,ORLISTAT,A08AB01
Farabi Pharmaceutical,دارو سازی فارابی,دارو سازی فارابی,پخش مهبان دارو,ایران,والسارتان   کپسول خوراکی 160 mg,VALSARTAN   CAPSULE ORAL 160 mg,VALSARTAN CAPSULE ORAL 160 mg,VALSARTAN,C09CA03
Pursina Pharmaceutical Co.,پور سینا,پور سینا,پخش مهبان دارو,ایران,سیلدنافیل   قرص خوراکی 100 mg,SILDENAFIL   TABLET ORAL 100 mg,SILDENAFIL (AS CITRATE) TABLET ORAL 100 mg,SILDENAFIL (AS CITRATE),G04BE03
Shahid Ghazi Pharmaceutical Co.,داروسازی شهید قاضی,داروسازی شهید قاضی,پخش مهبان دارو,ایران,دکستروز / سدیم کلراید   محلول تزریقی داخل وریدی 3.33 %/0.3 % 1000 mL,"DEXTROSE/SODIUM CHLORIDE   INJECTION, SOLUTION INTRAVENOUS 3.33 %/0.3 % 1000 mL","DEXTROSE / SODIUM CHLORIDE INJECTION, SOLUTION INTRAVENOUS 3.33 %/0.3 % 1000 mL",DEXTROSE / SODIUM CHLORIDE,B05BB02
Jalinous Pharmaceutical Co.,داروسازی جالینوس,داروسازی جالینوس,پخش مهبان دارو,ایران,آمی تریپتیلین   قرص خوراکی 25 mg,AMITRIPTYLINE   TABLET ORAL 25 mg,AMITRIPTYLINE HYDROCHLORIDE TABLET ORAL 25 mg,AMITRIPTYLINE HYDROCHLORIDE,N06AA09
Behvazan Pharmaceutical,دارو سازی بهوزان,دارو سازی بهوزان,پخش مهبان دارو,ایران,دیازپام-بهوزان   شیاف مقعدی 5 mg,DIAZEPAM-BEHVAZAN   SUPPOSITORY RECTAL 5 mg,DIAZEPAM SUPPOSITORY RECTAL 5 mg,DIAZEPAM,N05BA01
,صنعتی کیمیدارو,,پخش مهبان دارو,ایران,ریواکسون® 1/5   کپسول خوراکی 1.5 mg,RIVAXON® 1.5MG CAP   CAPSULE ORAL 1.5 mg,RIVASTIGMINE (AS HYDROGEN TARTRATE) CAPSULE ORAL 1.5 mg,RIVASTIGMINE (AS HYDROGEN TARTRATE),N06DA03
Hakim Pharmaceutical Co.,دارو سازی حکیم,دارو سازی حکیم,پخش مهبان دارو,ایران,دیکلوکیم   قرص انتریک کوتد خوراکی 25 mg,"DICLOKIM   TABLET, DELAYED RELEASE ORAL 25 mg","DICLOFENAC SODIUM TABLET, DELAYED RELEASE ORAL 25 mg",DICLOFENAC SODIUM,M01AB05
Deltadarou,پارس بهروزان جم,پارس بهروزان جم,پخش مهبان دارو,ایران,داپسوژل   ژل موضعی 5 % 30 g,DAPSOGEL   GEL TOPICAL 5 % 30 g,DAPSONE GEL TOPICAL 5 % 30 g,DAPSONE,D10AX05
Shafa Pharmaceutical & Hygienic Mfg.co.,لابراتوار داروسازی و بهداشتی شفا,لابراتوار داروسازی و بهداشتی شفا,پخش مهبان دارو,ایران,لیپوفیکس   قرص خوراکی 20 mg,LIPOFIX   TABLET ORAL 20 mg,ATORVASTATIN (AS CALCIUM) TABLET ORAL 20 mg,ATORVASTATIN (AS CALCIUM),C10AA05
Jalinous Pharmaceutical Co.,داروسازی جالینوس,داروسازی جالینوس,پخش مهبان دارو,ایران,ملوکسیکام-جالینوس   قرص خوراکی 15 mg,MELOXICAM-JALINOUS   TABLET ORAL 15 mg,MELOXICAM TABLET ORAL 15 mg,MELOXICAM,M01AC06
Behvazan Pharmaceutical,دارو سازی بهوزان,دارو سازی بهوزان,پخش مهبان دارو,ایران,کلوتریمازول/بتامتازون-بهوزان   کرم موضعی 1 %/0.05 % 45 g,CLOTRIMAZOLE/BETAMETHAZONE-BEHVAZAN   CREAM TOPICAL 1 %/0.05 % 45 g,CLOTRIMAZOLE / BETAMETHASONE (AS DIPROPIONATE) CREAM TOPICAL 1 %/0.05 % 45 g,CLOTRIMAZOLE / BETAMETHASONE (AS DIPROPIONATE),D07CC01
Sobhandarou,سبحان دارو,سبحان دارو,پخش مهبان دارو,ایران,کلوزاپین   قرص خوراکی 25 mg,CLOZAPINE   TABLET ORAL 25 mg,CLOZAPINE TABLET ORAL 25 mg,CLOZAPINE,N05AH02
Farabi Pharmaceutical,دارو سازی فارابی,دارو سازی فارابی,پخش مهبان دارو,ایران,فاراموکس بی دی   پودر برای تهیه سوسپانسیون   خوراکی 200 mg/5 mL 70 mL,"FARAMOX BD   POWDER, FOR SUSPENSION ORAL 200 mg/5 mL 70 mL","AMOXICILLIN POWDER, FOR SUSPENSION ORAL 200 mg/5 mL 70 mL",AMOXICILLIN,J01CA04
Behvazan Pharmaceutical,دارو سازی بهوزان,دارو سازی بهوزان,پخش مهبان دارو,ایران,کتوکونازول-بهوزان   شامپو موضعی 2 % 100 mL,KETOCONAZOLE-BEHVAZAN   SHAMPOO TOPICAL 2 % 100 mL,KETOCONAZOLE SHAMPOO TOPICAL 2 % 100 mL,KETOCONAZOLE,D01AC08
Shahre Daru,لابراتوارهای شهردارو,لابراتوارهای شهردارو,پخش مهبان دارو,ایران,پرگابالین   کپسول خوراکی 100 mg,PREGABALIN   CAPSULE ORAL 100 mg,PREGABALIN CAPSULE ORAL 100 mg,PREGABALIN,N03AX16
Soha Pharmaceutical Co.,دارو سازی سها,دارو سازی سها,پخش مهبان دارو,ایران,کانسی لاک   شربت خوراکی 10 g/15mL 240 mL,CONCILAC   SYRUP ORAL 10 g/15mL 240 mL,LACTULOSE SYRUP ORAL 10 g/15mL 240 mL,LACTULOSE,A06AD11
Aburaihan Pharmaceutical Co,داروسازی ابوریحان,داروسازی ابوریحان,پخش مهبان دارو,ایران,کابولین   قرص خوراکی 0.5 mg,CABOLIN   TABLET ORAL 0.5 mg,CABERGOLINE TABLET ORAL 0.5 mg,CABERGOLINE,G02CB03
Fatak Chemie Pars Pharmaceutical Co.,داروسازی فاتک شیمی پارس,داروسازی فاتک شیمی پارس,پخش مهبان دارو,ایران,پاناپین   قرص خوراکی 300 mg/15 mg/15 mg,PANAPAIN   TABLET ORAL 300 mg/15 mg/15 mg,ACETAMINOPHEN / CAFFEINE / CODEINE PHOSPHATE TABLET ORAL 300 mg/15 mg/15 mg,ACETAMINOPHEN / CAFFEINE / CODEINE PHOSPHATE,N02BE51
Raha Pharmaceutical Isfahan Company,داروسازی رها اصفهان,داروسازی رها اصفهان,پخش مهبان دارو,ایران,راویزون   کرم موضعی 0.1 % 15 g,RAVISON   CREAM TOPICAL 0.1 % 15 g,MOMETASONE FUROATE CREAM TOPICAL 0.1 % 15 g,MOMETASONE FUROATE,D07AC13
Shafa Pharmaceutical & Hygienic Mfg.co.,لابراتوار داروسازی و بهداشتی شفا,لابراتوار داروسازی و بهداشتی شفا,پخش مهبان دارو,ایران,سیپروفلوکساسین-شفا   قرص خوراکی 500 mg,CIPROFLOXACIN-SHAFA   TABLET ORAL 500 mg,CIPROFLOXACIN TABLET ORAL 500 mg,CIPROFLOXACIN,J01MA02
Aburaihan Pharmaceutical Co,داروسازی ابوریحان,داروسازی ابوریحان,پخش مهبان دارو,ایران,فمولایف   تزریقی پرنترال 250 mg/1mL 1 mL,FEMOLIFE   INJECTION PARENTERAL 250 mg/1mL 1 mL,HYDROXYPROGESTERONE CAPROATE INJECTION PARENTERAL 250 mg/1mL 1 mL,HYDROXYPROGESTERONE CAPROATE,G03DA03
Hakim Pharmaceutical Co.,دارو سازی حکیم,دارو سازی حکیم,پخش مهبان دارو,ایران,پنتافیل   قرص پیوسته رهش خوراکی 400 mg,"PENTAFIL   TABLET, EXTENDED RELEASE ORAL 400 mg","PENTOXIFYLLINE TABLET, EXTENDED RELEASE ORAL 400 mg",PENTOXIFYLLINE,C04AD03
Chemidarou,صنعتی کیمیدارو,صنعتی کیمیدارو,پخش مهبان دارو,ایران,زنیستات   کپسول خوراکی 120 mg,XENISTAT   CAPSULE ORAL 120 mg,ORLISTAT CAPSULE ORAL 120 mg,ORLISTAT,A08AB01
Emad Darman Pars,عماد درمان پارس,عماد درمان پارس,پخش مهبان دارو,ایران,اکسپکتورانت-عماد   شربت خوراکی 100 mg/2 mg/30 mg/5mL 60 mL,EXPECTORANT-EMAD   SYRUP ORAL 100 mg/2 mg/30 mg/5mL 60 mL,EXPECTORANT SYRUP ORAL 100 mg/2 mg/30 mg/5mL 60 mL,EXPECTORANT,R05CA10
Pursina Pharmaceutical Co.,پور سینا,پور سینا,پخش مهبان دارو,ایران,سیتالوپرام   قرص خوراکی 20 mg,CITALOPRAM   TABLET ORAL 20 mg,CITALOPRAM TABLET ORAL 20 mg,CITALOPRAM,N06AB04
Hakim Pharmaceutical Co.,دارو سازی حکیم,دارو سازی حکیم,پخش مهبان دارو,ایران,جم فیبروزیل-حکیم   کپسول خوراکی 300 mg,GEMFIBROZIL-HAKIM   CAPSULE ORAL 300 mg,GEMFIBROZIL CAPSULE ORAL 300 mg,GEMFIBROZIL,C10AB04
Chemidarou,صنعتی کیمیدارو,صنعتی کیمیدارو,پخش مهبان دارو,ایران,فلوکونازول   کپسول خوراکی 100 mg,FLUCONAZOLE   CAPSULE ORAL 100 mg,FLUCONAZOLE CAPSULE ORAL 100 mg,FLUCONAZOLE,J02AC01
Behvazan Pharmaceutical,دارو سازی بهوزان,دارو سازی بهوزان,پخش مهبان دارو,ایران,پیروکسیکام-بهوزان   ژل موضعی 0.5 g/100g 60 g,PIROXICAM-BEHVAZAN   GEL TOPICAL 0.5 g/100g 60 g,PIROXICAM GEL TOPICAL 0.5 g/100g 60 g,PIROXICAM,M02AA07
Hakim Pharmaceutical Co.,دارو سازی حکیم,دارو سازی حکیم,پخش مهبان دارو,ایران,کاردیول   قرص خوراکی 12.5 mg,CARDIOL   TABLET ORAL 12.5 mg,CARVEDILOL TABLET ORAL 12.5 mg,CARVEDILOL,C07AG02
Raha Pharmaceutical Isfahan Company,داروسازی رها اصفهان,داروسازی رها اصفهان,پخش مهبان دارو,ایران,رهامت-اس   قرص خوراکی 50 mg/500 mg,RAHAMET-S   TABLET ORAL 50 mg/500 mg,SITAGLIPTIN (AS PHOSPHATE) / METFORMIN HYDROCHLORIDE TABLET ORAL 50 mg/500 mg,SITAGLIPTIN (AS PHOSPHATE) / METFORMIN HYDROCHLORIDE,A10BD07
Jalinous Pharmaceutical Co.,داروسازی جالینوس,داروسازی جالینوس,پخش مهبان دارو,ایران,تیزانیدین-جالینوس   قرص خوراکی 4 mg,TIZANIDINE-JALINOUS   TABLET ORAL 4 mg,TIZANIDINE TABLET ORAL 4 mg,TIZANIDINE,M03BX02
Farabi Pharmaceutical,دارو سازی فارابی,دارو سازی فارابی,پخش مهبان دارو,ایران,لانسوپرازول   کپسول انتریک کوتد خوراکی 15 mg,"LANSOPRAZOLE   CAPSULE, DELAYED RELEASE ORAL 15 mg","LANSOPRAZOLE CAPSULE, DELAYED RELEASE ORAL 15 mg",LANSOPRAZOLE,A02BC03
Aburaihan Pharmaceutical Co,داروسازی ابوریحان,داروسازی ابوریحان,پخش مهبان دارو,ایران,دکابولکس   تزریقی پرنترال 25 mg/1mL  mL,DECABOLEX   INJECTION PARENTERAL 25 mg/1mL  mL,NANDROLONE DECANOATE INJECTION PARENTERAL 25 mg/1mL,NANDROLONE DECANOATE,A14AB01
Behvazan Pharmaceutical,دارو سازی بهوزان,دارو سازی بهوزان,پخش مهبان دارو,ایران,بتامتازون-بهوزان   پماد موضعی 0.1 % 15 g,BETAMETHASONE-BEHVAZAN   OINTMENT TOPICAL 0.1 % 15 g,BETAMETHASONE (AS VALERATE) OINTMENT TOPICAL 0.1 % 15 g,BETAMETHASONE (AS VALERATE),D07AC01
Ronak Pharmaceutical,داروسازی کاسپین تأمین,داروسازی کاسپین تأمین,پخش مهبان دارو,ایران,انوکساپارین   تزریقی پرنترال 100 mg/1mL 0.4 mL,ENOXAPARIN   INJECTION PARENTERAL 100 mg/1mL 0.4 mL,ENOXAPARIN SODIUM INJECTION PARENTERAL 100 mg/1mL 0.4 mL,ENOXAPARIN SODIUM,B01AB05
Jalinous Pharmaceutical Co.,داروسازی جالینوس,داروسازی جالینوس,پخش مهبان دارو,ایران,رپاگلیناید   قرص خوراکی 2 mg,REPAGLINIDE   TABLET ORAL 2 mg,REPAGLINIDE TABLET ORAL 2 mg,REPAGLINIDE,A10BX02
Pursina Pharmaceutical Co.,پور سینا,پور سینا,پخش مهبان دارو,ایران,دکسترومتورفان   قرص خوراکی 15 mg,DEXTROMETHORPHAN   TABLET ORAL 15 mg,DEXTROMETHORPHAN HYDROBROMIDE TABLET ORAL 15 mg,DEXTROMETHORPHAN HYDROBROMIDE,R05DA09
Donyaye Behdasht Labs.co,لابراتوارهای شهردارو,لابراتوارهای شهردارو,پخش مهبان دارو,ایران,بلادونا پی بی   الگزیر خوراکی 60 mL,BELLADONNA PB   ELIXIR ORAL 60 mL,BELLADONNA PB ELIXIR ORAL 19.4 ug/6.5 ug/103.7 ug/16.2 mg/5mL 60 mL,BELLADONNA PB,A03CB02
Jalinous Pharmaceutical Co.,داروسازی جالینوس,داروسازی جالینوس,پخش مهبان دارو,ایران,رپاگلیناید   قرص خوراکی 1 mg,REPAGLINIDE   TABLET ORAL 1 mg,REPAGLINIDE TABLET ORAL 1 mg,REPAGLINIDE,A10BX02
Jalinous Pharmaceutical Co.,داروسازی جالینوس,داروسازی جالینوس,پخش مهبان دارو,ایران,ویتامین ب1-جالینوس   قرص خوراکی 100 mg,VITAMIN B1-JALINOUS   TABLET ORAL 100 mg,VITAMIN B1 (THIAMINE) TABLET ORAL 100 mg,VITAMIN B1 (THIAMINE),A11DA01
Avicenna Laboratories Inc.,داروسازی اوه سینا,داروسازی اوه سینا,پخش مهبان دارو,ایران,پنتوپرازول   قرص انتریک کوتد خوراکی 20 mg,"PANTOPRAZOLE   TABLET, DELAYED RELEASE ORAL 20 mg","PANTOPRAZOLE TABLET, DELAYED RELEASE ORAL 20 mg",PANTOPRAZOLE,A02BC02
Soha Pharmaceutical Co.,دارو سازی سها,دارو سازی سها,پخش مهبان دارو,ایران,سیتافوربت   قرص خوراکی 50 mg/500 mg,SITAFORBET   TABLET ORAL 50 mg/500 mg,SITAGLIPTIN (AS PHOSPHATE) / METFORMIN HYDROCHLORIDE TABLET ORAL 50 mg/500 mg,SITAGLIPTIN (AS PHOSPHATE) / METFORMIN HYDROCHLORIDE,A10BD07
Soha Pharmaceutical Co.,دارو سازی سها,دارو سازی سها,پخش مهبان دارو,ایران,کارودیلول سها   قرص خوراکی 12.5 mg,CARVEDILOL SOHA   TABLET ORAL 12.5 mg,CARVEDILOL TABLET ORAL 12.5 mg,CARVEDILOL,C07AG02
Aburaihan Pharmaceutical Co,داروسازی ابوریحان,داروسازی ابوریحان,پخش مهبان دارو,ایران,اووسیز   قرص خوراکی 750 ug,OVOCEASE   TABLET ORAL 750 ug,LEVONORGESTREL TABLET ORAL 750 ug,LEVONORGESTREL,G03AC03
Caspian Tamin Co.,داروسازی کاسپین تأمین,داروسازی کاسپین تأمین,پخش مهبان دارو,ایران,استامینوفن   شیاف مقعدی 125 mg,ACETAMINOPHEN   SUPPOSITORY RECTAL 125 mg,ACETAMINOPHEN SUPPOSITORY RECTAL 125 mg,ACETAMINOPHEN,N02BE01
Sobhandarou,سبحان دارو,سبحان دارو,پخش مهبان دارو,ایران,گاباکس   کپسول خوراکی 100 mg,GABAX   CAPSULE ORAL 100 mg,GABAPENTIN CAPSULE ORAL 100 mg,GABAPENTIN,N03AX12
Behvazan Pharmaceutical,دارو سازی بهوزان,دارو سازی بهوزان,پخش مهبان دارو,ایران,تریپل سولفا-بهوزان   کرم واژینال 3.42 %/2.86 %/3.7 % 78 g,TRIPLE SULFA-BEHVAZAN   CREAM VAGINAL 3.42 %/2.86 %/3.7 % 78 g,TRIPLE SULFA CREAM VAGINAL 3.42 %/2.86 %/3.7 % 78 g,TRIPLE SULFA,G01AE10
Shafa Pharmaceutical & Hygienic Mfg.co.,لابراتوار داروسازی و بهداشتی شفا,لابراتوار داروسازی و بهداشتی شفا,پخش مهبان دارو,ایران,استامینوفن/کدئین-شفا   قرص خوراکی 300 mg/20 mg,ACETAMINOPHEN/CODEINE-SHAFA   TABLET ORAL 300 mg/20 mg,ACETAMINOPHEN / CODEINE PHOSPHATE TABLET ORAL 300 mg/20 mg,ACETAMINOPHEN / CODEINE PHOSPHATE,N02BE71
Mahban Darou,مهبان دارو,مهبان دارو,پخش مهبان دارو,ایران,اپلینون   قرص خوراکی 25 mg,EPLINON   TABLET ORAL 25 mg,EPLERENONE TABLET ORAL 25 mg,EPLERENONE,C03DA04
Shafa Pharmaceutical & Hygienic Mfg.co.,لابراتوار داروسازی و بهداشتی شفا,لابراتوار داروسازی و بهداشتی شفا,پخش مهبان دارو,ایران,لوزارتان-شفا   قرص خوراکی 25 mg,LOSARTAN-SHAFA   TABLET ORAL 25 mg,LOSARTAN POTASSIUM TABLET ORAL 25 mg,LOSARTAN POTASSIUM,C09CA01
Nik Saman Darou,عماد درمان پارس,عماد درمان پارس,پخش مهبان دارو,ایران,مترونیدازول-عماد   سوسپانسیون خوراکی 125 mg/5mL 120 mL,METRONIDAZOLE-EMAD   SUSPENSION ORAL 125 mg/5mL 120 mL,METRONIDAZOLE SUSPENSION ORAL 125 mg/5mL 120 mL,METRONIDAZOLE,P01AB01
Pursina Pharmaceutical Co.,پور سینا,پور سینا,پخش مهبان دارو,ایران,لوامیزول   قرص خوراکی 50 mg,LEVAMISOLE   TABLET ORAL 50 mg,LEVAMISOLE TABLET ORAL 50 mg,LEVAMISOLE,P02CE01
Caspian Tamin Co.,داروسازی کاسپین تأمین,داروسازی کاسپین تأمین,پخش مهبان دارو,ایران,ایپی کلومین   تزریقی پرنترال 10 mg/1mL 2 mL,IPICLOMIN   INJECTION PARENTERAL 10 mg/1mL 2 mL,DICYCLOMINE HYDROCHLORIDE INJECTION PARENTERAL 10 mg/1mL 2 mL,DICYCLOMINE HYDROCHLORIDE,A03AA07
Raha Pharmaceutical Isfahan Company,داروسازی رها اصفهان,داروسازی رها اصفهان,پخش مهبان دارو,ایران,آتورواستاتین   قرص خوراکی 10 mg,ATORVASTATIN   TABLET ORAL 10 mg,ATORVASTATIN (AS CALCIUM) TABLET ORAL 10 mg,ATORVASTATIN (AS CALCIUM),C10AA05
Behvazan Pharmaceutical,دارو سازی بهوزان,دارو سازی بهوزان,پخش مهبان دارو,ایران,هیدروکینون-بهوزان   کرم موضعی 4 % 30 g,HYDROQUINONE-BEHVAZAN   CREAM TOPICAL 4 % 30 g,HYDROQUINONE CREAM TOPICAL 4 % 30 g,HYDROQUINONE,D11AX11
